orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100481,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100485,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100486,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100491,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100493,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100502,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100467,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100468,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100476,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100483,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100484,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-45CM,19100490,Swagelok Bercon,SS-TC12TA12TA12-45CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
